headline,text,timestamp
NA,,2025-05-14T08:58:15Z
NA,,2025-05-14T08:58:15Z
NA,,2025-05-14T08:58:15Z
NA,,2025-05-14T08:58:15Z
NA,,2025-05-14T08:58:15Z
NA,,2025-05-14T08:58:15Z
NA,,2025-05-14T08:58:15Z
NA,,2025-05-14T08:58:15Z
NA,,2025-05-14T08:58:15Z
NA,,2025-05-14T08:58:15Z
NA,,2025-05-14T08:58:15Z
NA,,2025-05-14T08:58:15Z
NA,,2025-05-14T08:58:15Z
NA,,2025-05-14T08:58:15Z
NA,,2025-05-14T08:58:15Z
NA,,2025-05-14T08:58:15Z
NA,,2025-05-14T08:58:15Z
NA,,2025-05-14T08:58:15Z
NA,,2025-05-14T08:58:15Z
NA,,2025-05-14T08:58:15Z
NA,,2025-05-14T08:58:15Z
NA,,2025-05-14T08:58:15Z
NA,,2025-05-14T08:58:15Z
NA,,2025-05-14T08:58:15Z
Scared and malnourished - footage from Gaza shows plight of children and aftermath of Israeli strike,"The war's horrors multiply. The dead, the pieces of the dead. The dying. The starving. More and more of them now – all the weight of human suffering witnessed by my brave colleagues in Gaza.

The urge to avert our gaze can be overpowering. But the cameramen who work for the BBC cannot turn away, and on Tuesday one of them became a casualty himself. For their safety we do not reveal the names of our colleagues in Gaza.

Our cameraman was not seriously wounded, but that was a matter of luck. The Israeli bombs launched into the car park of the European Hospital in Khan Younis killed and wounded dozens.

The Israelis say the leader of Hamas was hiding in a command-and-control compound under the hospital. The army said it conducted a ""precise strike"" - and blamed Hamas for""cynically and cruelly exploiting the civilian population in and around the hospital"". Hamas denies such charges.

At the time of the attack, families whose sick children are to be evacuated from Gaza were gathering in the hospital. There were also families waiting to meet children returning from treatment abroad.

One of the fathers was with our BBC colleague and was wounded by the bombs. He has now been discharged from hospital. Harrowing images show our journalist trying to console the man's terrified children.

Warning: This report contains distressing images.

Much of my colleague's work in recent days has focused on the plight of malnourished children.

A short time before the blast, I messaged to thank him for his work filming, with immense sensitivity, the story of Siwar Ashour. This was his response:

""Siwar's story broke something in all of us, and working on it was one of the most painful things I've ever had to do. But I knew her face, her name, and her story had to be seen – had to be heard.""

Siwar is five months old and acutely malnourished, a child whose large, brown eyes dominate her shrunken frame. They follow her mother Najwa's every move. On Tuesday Najwa sent us a video message from her room at Nasser Hospital in southern Gaza.

She wanted the world to know how much she loves her child. ""I wish she could receive the treatment she needs, to recover fully, and return as she was before – to play like other children, to grow and gain weight like other children. She is my first child, and as her mother, I'm deeply heartbroken for her.""

In the past few days Siwar has developed a skin infection. Sores have appeared on her hands. She also has a severe gastrointestinal condition. The battle is to keep nourishment inside her. Her immune system is fighting the deprivation caused by the Israeli blockade.

The baby's cry is weak, yet it is full of urgency, the sound of a life struggling for its survival. Siwar can only drink a special milk formula due to severe allergies.

On Tuesday there was some better news. Medics at the nearby Jordanian Field Hospital managed to find some of the formula she needs. It is a small amount but they plan to send more.

In the coming days there are plans to bring sick children to the United Arab Emirates and Jordan. Here in Amman there are already several Gaza families who have children being treated for illness or war injuries in local hospitals. These evacuations are co-ordinated with the Israelis who do background checks on the parents travelling with their children.

In January we filmed the arrival of Abdelrahman al-Nashash and his mum Asma. Abdelrahman lost his leg in an Israeli bombing.

For four months they've lived in a place with food and shelter. A safe place.

When we visited them on Tuesday Asma called her children and their grandmother in Gaza.

Grandmother Najwa spoke of the war all around them. ""The rockets are everywhere, firing over our heads. The food. Life is very bad. There is no flour. The prices are very high.""

The children waved and blew kisses to their mother.

Afterwards, Asma told us: ""I don't know what to say. I am very grateful for my mum for all she is doing for me. I wish I can return back to find them safe and in good health."" She broke down and was silent.

It is only through the eyes of a mother who sees her children trapped, frightened and hungry from a safe distance, that it is possible to imagine why anyone would want to go back to Gaza.

With additional reporting by Alice Doyard, Suha Kawar and Nik Millard.",2025-05-14T08:58:15Z
Céline Dion sends message to Eurovision as favourites Sweden qualify,"Céline Dion made a rare appearance during the first semi-final of the Eurovision Song Contest with a brief, pre-recorded message.

The star won the contest for Switzerland in 1988, and it had been rumoured she would take the stage as the ceremony returns to the country this year.

""I'd love nothing more than to be with you,"" she said in a video, apparently ruling out that possibility. ""Switzerland will forever hold a special place in my heart. It's the country that believed in me and gave me the chance to be part of something so extraordinary.""

The semi-final saw 10 acts qualify for Saturday's grand finale, including Swedish entrants KAJ, whose song Bara Bada Bastu is the runaway favourite.

Their song, an accordion-led comedy number whose title translates to ""let's take a sauna"", has a 40% chance of winning, according to bookmakers.

If the prediction comes true, it would be Sweden's eighth Eurovision title - making them the most victorious country in the contest's history (they are currently tied with Ireland, on seven wins each).

Fifteen acts performed at Tuesday's semi-final in Basel's St Jakobshalle. These are the ones who made the cut.

That means that the Eurovision dreams of Azerbaijan, Belgium, Cyprus, Croatia and Slovenia have all ended for 2025.

Of those, the biggest surprise was Belgium's Red Sebastian, whose rave anthem Strobe Lights had been predicted to finish among the top five.

His disqualification came on the day of his 26th birthday.

Ten more acts will progress to the main competition after Thursday's second semi-final.

The ""Big Five"" countries, who contribute the most financially to the competition (France, Germany, Spain, the UK and Italy) qualify automatically, as do last year's winners, Switzerland.

Dion's video message came during the ceremony's interval, as votes were being cast.

Although she was unable to be there in person, it was a coup for organisers. The singer has stepped away from the limelight in recent years due to health issues related to stiff-person syndrome (SPS), a neurological condition that causes muscle spasms and makes it difficult for her to walk.

After a four-year break, she made an emotional comeback at last summer's Paris Olympics, singing Edith Piaf's classic Hymne à l'Amour from the Eiffel Tower.

Speculation over a potential Eurovision appearance has been mounting since Swiss singer Nemo won the 2024 contest.

In her video, Dion said it was ""beautiful and emotional"" to see the young singer lift the trophy, and recalled that her victory in 1988 ""was a life-changing moment for me"".

""To the people of Switzerland, thank you for your love,"" she continued. ""This night is yours and I hope you feel as proud as I do.""

After repeating her message in French, several former Eurovision contestants appeared on stage to cover Dion's winning song from 1988, Ne Partez Pas Sans Moi (Don't Leave Without Me).

However, organisers said they had not given up hope of the star appearing at the final this weekend.

""We are still in close contact with her,"" they said in a statement.

Tuesday's semi-final opened with Icelandic group VÆB, two brothers with the unregulated energy of former Irish entrants Jedward.

They were followed by Polish star Justyna Steczkowska, who hung precariously above the stage on two ropes, as she sang her witchy hymn to mother earth, Gaja.

The acrobatics continued with Slovenian musician Klemen, who was suspended upside down during his ballad How Much Time Do We Have Left?

The song was a tribute to his wife, who has recently recovered from cancer, but the emotional performance wasn't enough to clinch him a position in the final.

Taking a lighter note was Estonia's Tommy Cash, whose quirky anthem Espresso Macchiato was interrupted by a ""stage invader"" - actually a dancer who replicated his noodle-limbed dance moves.



The arena was awash with Ukranian flags for Ziferblat, whose prog-pop anthem Bird Of Pray is a message of hope and resilience to families separated by the country's ongoing war with Russia.

Italy's Lucio Corsi brought 70s glam rock vibes with his track Volevo Esse Un Duro, which even featured a visual call-back to David Bowie and Mick Ronson's iconic 1972  performance of Starman on Top Of The Pops.

Bosnian singer Marko Bošnjak was all black eyeliner and sinister energy for his kill-your-enemies anthem Poison Cake, while Dutch singer Claude took the opposite approach, brimming with positivity throughout his upbeat performance of C'est La Vie.

And Swiss singer Zoë Më was bathed in a sea of mobile phone lights as she performed Voyage , an understated and rather beautiful plea for kindness and understanding.

However, KAJ were the artists to beat - with the entire audience stomping along to their goofy sauna anthem (""Damn it, turn up the heat!"")

The song, performed in the Vörå dialect, is a radical departure from Sweden's tried and tested formula of slick pop anthems.

It was the surprise winner at the Melodifestivalen, the hotly-contested show that selects the country's Eurovision entry, and has gone on to top the Swedish pop charts for 11 weeks.

Speaking to the BBC, the band - who are actually from the Swedish-speaking part of Finland - said it was strange to enter the contest as the presumed favourite.

""We are feeling the pressure a bit,"" they admitted, ""but we're gonna go out there, have fun, bring the steam, bring the sauna culture, and we'll see how far it goes.""

",2025-05-14T08:58:15Z
